devicetimestamp,Serial,Count,FC,date
11/29/2020 15:26,33218293,126,1362,2020-11-29T15:26:11.000Z
11/29/2020 15:26,33218293,126,1362,2020-11-29T15:26:14.000Z
11/29/2020 15:26,33218293,126,1362,2020-11-29T15:26:17.000Z
11/29/2020 15:30,33218293,126,1362,2020-11-29T15:30:33.000Z
11/29/2020 15:30,33218293,126,1362,2020-11-29T15:30:35.000Z
11/29/2020 15:30,33218293,126,1362,2020-11-29T15:30:37.000Z
11/29/2020 15:30,33218293,126,1362,2020-11-29T15:30:41.000Z
11/29/2020 15:30,33218293,126,1362,2020-11-29T15:30:44.000Z
11/29/2020 15:30,33218293,126,1362,2020-11-29T15:30:53.000Z
11/29/2020 15:30,33218293,126,1362,2020-11-29T15:30:57.000Z
11/29/2020 15:30,33218293,126,1362,2020-11-29T15:30:59.000Z
11/29/2020 15:31,33218293,126,1362,2020-11-29T15:31:01.000Z
11/29/2020 15:31,33218293,126,1362,2020-11-29T15:31:06.000Z
11/29/2020 15:31,33218293,126,1362,2020-11-29T15:31:11.000Z
11/29/2020 15:31,33218293,126,1362,2020-11-29T15:31:13.000Z
11/29/2020 15:31,33218293,126,1362,2020-11-29T15:31:21.000Z
11/29/2020 15:31,33218293,126,1362,2020-11-29T15:31:31.000Z
11/29/2020 15:31,33218293,126,1362,2020-11-29T15:31:38.000Z
11/29/2020 15:31,33218293,126,1362,2020-11-29T15:31:45.000Z
11/29/2020 15:31,33218293,126,1362,2020-11-29T15:31:47.000Z
11/29/2020 15:31,33218293,126,1362,2020-11-29T15:31:59.000Z
11/29/2020 15:32,33218293,126,1362,2020-11-29T15:32:01.000Z
11/29/2020 15:32,33218293,126,1362,2020-11-29T15:32:04.000Z
11/29/2020 15:32,33218293,126,1362,2020-11-29T15:32:15.000Z
11/29/2020 15:32,33218293,126,1362,2020-11-29T15:32:26.000Z
11/29/2020 15:32,33218293,126,1362,2020-11-29T15:32:29.000Z
11/29/2020 15:32,33218293,126,1362,2020-11-29T15:32:31.000Z
11/29/2020 15:32,33218293,126,1362,2020-11-29T15:32:37.000Z
11/29/2020 15:32,33218293,126,1362,2020-11-29T15:32:42.000Z
11/29/2020 15:32,33218293,126,1362,2020-11-29T15:32:47.000Z
11/29/2020 15:32,33218293,126,1362,2020-11-29T15:32:49.000Z
11/29/2020 15:32,33218293,126,1362,2020-11-29T15:32:52.000Z
11/29/2020 15:32,33218293,126,1362,2020-11-29T15:32:55.000Z
11/29/2020 15:33,33218293,126,1362,2020-11-29T15:33:00.000Z
11/29/2020 15:33,33218293,126,1362,2020-11-29T15:33:08.000Z
11/29/2020 15:33,33218293,126,1362,2020-11-29T15:33:13.000Z
11/29/2020 15:33,33218293,126,1362,2020-11-29T15:33:27.000Z
11/29/2020 15:46,33218293,126,1362,2020-11-29T15:46:07.000Z
11/29/2020 15:46,33218293,126,1362,2020-11-29T15:46:28.000Z
11/29/2020 15:46,33218293,126,1362,2020-11-29T15:46:38.000Z
11/29/2020 15:46,33218293,126,1362,2020-11-29T15:46:50.000Z
11/29/2020 15:46,33218293,126,1362,2020-11-29T15:46:59.000Z
11/29/2020 15:47,33218293,126,1362,2020-11-29T15:47:23.000Z
11/29/2020 15:47,33218293,126,1362,2020-11-29T15:47:27.000Z
11/29/2020 15:47,33218293,126,1362,2020-11-29T15:47:33.000Z
11/29/2020 15:47,33218293,126,1362,2020-11-29T15:47:35.000Z
11/29/2020 15:47,33218293,126,1362,2020-11-29T15:47:39.000Z
11/29/2020 15:47,33218293,126,1362,2020-11-29T15:47:50.000Z
11/29/2020 15:47,33218293,126,1362,2020-11-29T15:47:52.000Z
11/29/2020 15:48,33218293,126,1362,2020-11-29T15:48:01.000Z
11/29/2020 15:48,33218293,126,1362,2020-11-29T15:48:09.000Z
11/29/2020 15:48,33218293,126,1362,2020-11-29T15:48:16.000Z
11/29/2020 15:48,33218293,126,1362,2020-11-29T15:48:24.000Z
11/29/2020 15:48,33218293,126,1362,2020-11-29T15:48:28.000Z
11/29/2020 15:48,33218293,126,1362,2020-11-29T15:48:36.000Z
11/29/2020 15:48,33218293,126,1362,2020-11-29T15:48:47.000Z
11/29/2020 15:48,33218293,126,1362,2020-11-29T15:48:52.000Z
11/29/2020 15:49,33218293,126,1362,2020-11-29T15:49:04.000Z
11/29/2020 15:49,33218293,126,1362,2020-11-29T15:49:06.000Z
11/29/2020 15:49,33218293,126,1362,2020-11-29T15:49:16.000Z
11/29/2020 15:49,33218293,126,1362,2020-11-29T15:49:19.000Z
11/29/2020 15:49,33218293,126,1362,2020-11-29T15:49:23.000Z
11/29/2020 15:49,33218293,126,1362,2020-11-29T15:49:29.000Z
11/29/2020 15:49,33218293,126,1362,2020-11-29T15:49:35.000Z
11/29/2020 15:49,33218293,126,1362,2020-11-29T15:49:38.000Z
11/29/2020 15:49,33218293,126,1362,2020-11-29T15:49:40.000Z
11/29/2020 15:49,33218293,126,1362,2020-11-29T15:49:44.000Z
11/29/2020 15:50,33218293,126,1362,2020-11-29T15:50:02.000Z
11/29/2020 15:50,33218293,126,1362,2020-11-29T15:50:47.000Z
11/29/2020 15:50,33218293,126,1362,2020-11-29T15:50:59.000Z
11/29/2020 15:54,33218293,126,1362,2020-11-29T15:54:59.000Z
11/29/2020 15:55,33218293,126,1362,2020-11-29T15:55:02.000Z
11/29/2020 15:55,33218293,126,1362,2020-11-29T15:55:14.000Z
11/29/2020 15:55,33218293,126,1362,2020-11-29T15:55:16.000Z
11/29/2020 15:55,33218293,126,1362,2020-11-29T15:55:22.000Z
11/29/2020 15:55,33218293,126,1362,2020-11-29T15:55:26.000Z
11/29/2020 15:55,33218293,126,1362,2020-11-29T15:55:32.000Z
11/29/2020 15:55,33218293,126,1362,2020-11-29T15:55:50.000Z
11/29/2020 15:55,33218293,126,1362,2020-11-29T15:55:52.000Z
11/29/2020 15:56,33218293,126,1362,2020-11-29T15:56:10.000Z
11/29/2020 15:56,33218293,126,1362,2020-11-29T15:56:20.000Z
11/29/2020 15:56,33218293,126,1362,2020-11-29T15:56:24.000Z
11/29/2020 15:56,33218293,126,1362,2020-11-29T15:56:27.000Z
11/29/2020 15:56,33218293,126,1362,2020-11-29T15:56:31.000Z
11/29/2020 15:56,33218293,126,1362,2020-11-29T15:56:44.000Z
11/29/2020 15:56,33218293,126,1362,2020-11-29T15:56:47.000Z
11/29/2020 15:56,33218293,126,1362,2020-11-29T15:56:49.000Z
11/29/2020 15:57,33218293,126,1362,2020-11-29T15:57:01.000Z
11/29/2020 15:57,33218293,126,1362,2020-11-29T15:57:03.000Z
11/29/2020 15:57,33218293,126,1362,2020-11-29T15:57:05.000Z
11/29/2020 15:57,33218293,126,1362,2020-11-29T15:57:09.000Z
11/29/2020 15:57,33218293,126,1362,2020-11-29T15:57:12.000Z
11/29/2020 15:57,33218293,126,1362,2020-11-29T15:57:16.000Z
11/29/2020 15:57,33218293,126,1362,2020-11-29T15:57:18.000Z
11/29/2020 15:57,33218293,126,1362,2020-11-29T15:57:24.000Z
11/29/2020 15:57,33218293,126,1362,2020-11-29T15:57:30.000Z
11/29/2020 15:57,33218293,126,1362,2020-11-29T15:57:36.000Z
11/29/2020 15:57,33218293,126,1362,2020-11-29T15:57:39.000Z
11/29/2020 15:57,33218293,126,1362,2020-11-29T15:57:41.000Z
11/29/2020 15:57,33218293,126,1362,2020-11-29T15:57:50.000Z
11/29/2020 15:57,33218293,126,1362,2020-11-29T15:57:58.000Z
11/29/2020 15:58,33218293,126,1362,2020-11-29T15:58:03.000Z
11/29/2020 15:58,33218293,126,1362,2020-11-29T15:58:16.000Z
11/29/2020 15:58,33218293,126,1362,2020-11-29T15:58:21.000Z
11/29/2020 15:58,33218293,126,1362,2020-11-29T15:58:30.000Z
11/29/2020 15:58,33218293,126,1362,2020-11-29T15:58:36.000Z
11/29/2020 16:12,33218293,126,1362,2020-11-29T16:12:31.000Z
11/29/2020 16:12,33218293,126,1362,2020-11-29T16:12:38.000Z
11/29/2020 16:12,33218293,126,1362,2020-11-29T16:12:44.000Z
11/29/2020 16:12,33218293,126,1362,2020-11-29T16:12:48.000Z
11/29/2020 16:12,33218293,126,1362,2020-11-29T16:12:54.000Z
11/29/2020 16:13,33218293,126,1362,2020-11-29T16:13:57.000Z
11/29/2020 16:14,33218293,126,1362,2020-11-29T16:14:08.000Z
11/29/2020 16:14,33218293,126,1362,2020-11-29T16:14:13.000Z
11/29/2020 16:14,33218293,126,1362,2020-11-29T16:14:15.000Z
11/29/2020 16:14,33218293,126,1362,2020-11-29T16:14:24.000Z
11/29/2020 16:14,33218293,126,1362,2020-11-29T16:14:46.000Z
11/29/2020 16:14,33218293,126,1362,2020-11-29T16:14:50.000Z
11/29/2020 16:15,33218293,126,1362,2020-11-29T16:15:06.000Z
11/29/2020 16:15,33218293,126,1362,2020-11-29T16:15:21.000Z
11/29/2020 16:15,33218293,126,1362,2020-11-29T16:15:28.000Z
11/29/2020 16:15,33218293,126,1362,2020-11-29T16:15:36.000Z
11/29/2020 16:15,33218293,126,1362,2020-11-29T16:15:39.000Z
11/29/2020 16:15,33218293,126,1362,2020-11-29T16:15:42.000Z
11/29/2020 16:15,33218293,126,1362,2020-11-29T16:15:45.000Z
11/29/2020 16:15,33218293,126,1362,2020-11-29T16:15:49.000Z
11/29/2020 16:15,33218293,126,1362,2020-11-29T16:15:55.000Z
11/29/2020 16:16,33218293,126,1362,2020-11-29T16:16:03.000Z
11/29/2020 16:16,33218293,126,1362,2020-11-29T16:16:05.000Z
11/29/2020 16:16,33218293,126,1362,2020-11-29T16:16:07.000Z
11/29/2020 16:16,33218293,126,1362,2020-11-29T16:16:10.000Z
11/29/2020 16:16,33218293,126,1362,2020-11-29T16:16:20.000Z
11/29/2020 16:16,33218293,126,1362,2020-11-29T16:16:24.000Z
11/29/2020 16:16,33218293,126,1362,2020-11-29T16:16:32.000Z
11/29/2020 16:16,33218293,126,1362,2020-11-29T16:16:35.000Z
11/29/2020 16:16,33218293,126,1362,2020-11-29T16:16:43.000Z
11/29/2020 16:16,33218293,126,1362,2020-11-29T16:16:45.000Z
11/29/2020 16:16,33218293,126,1362,2020-11-29T16:16:51.000Z
11/29/2020 16:17,33218293,126,1362,2020-11-29T16:17:03.000Z
11/29/2020 17:41,33218293,126,1362,2020-11-29T17:41:03.000Z
11/29/2020 18:00,33218293,126,1362,2020-11-29T18:00:04.000Z
11/29/2020 18:00,33218293,126,1362,2020-11-29T18:00:16.000Z
11/29/2020 18:00,33218293,126,1362,2020-11-29T18:00:18.000Z
11/29/2020 18:02,33218293,126,1362,2020-11-29T18:02:11.000Z
11/29/2020 18:02,33218293,126,1362,2020-11-29T18:02:17.000Z
11/29/2020 18:02,33218293,126,1362,2020-11-29T18:02:20.000Z
11/29/2020 22:26,33218293,126,1362,2020-11-29T22:26:17.000Z
11/29/2020 22:26,33218293,126,1362,2020-11-29T22:26:26.000Z
11/29/2020 22:26,33218293,126,1362,2020-11-29T22:26:38.000Z
11/29/2020 22:26,33218293,126,1362,2020-11-29T22:26:46.000Z
11/29/2020 22:31,33218293,126,1362,2020-11-29T22:31:47.000Z
11/29/2020 22:31,33218293,126,1362,2020-11-29T22:31:50.000Z
11/29/2020 22:32,33218293,126,1362,2020-11-29T22:32:06.000Z
11/29/2020 22:32,33218293,126,1362,2020-11-29T22:32:22.000Z
11/29/2020 22:32,33218293,126,1362,2020-11-29T22:32:27.000Z
11/29/2020 22:32,33218293,126,1362,2020-11-29T22:32:30.000Z
11/29/2020 22:32,33218293,126,1362,2020-11-29T22:32:33.000Z
11/29/2020 22:32,33218293,126,1362,2020-11-29T22:32:41.000Z
11/29/2020 22:32,33218293,126,1362,2020-11-29T22:32:44.000Z
11/29/2020 22:32,33218293,126,1362,2020-11-29T22:32:58.000Z
11/29/2020 22:33,33218293,126,1362,2020-11-29T22:33:01.000Z
11/29/2020 22:33,33218293,126,1362,2020-11-29T22:33:03.000Z
11/29/2020 22:33,33218293,126,1362,2020-11-29T22:33:12.000Z
11/29/2020 22:33,33218293,126,1362,2020-11-29T22:33:19.000Z
11/29/2020 22:33,33218293,126,1362,2020-11-29T22:33:25.000Z
11/29/2020 22:33,33218293,126,1362,2020-11-29T22:33:42.000Z
11/29/2020 22:33,33218293,126,1362,2020-11-29T22:33:57.000Z
11/29/2020 22:34,33218293,126,1362,2020-11-29T22:34:09.000Z
11/29/2020 22:34,33218293,126,1362,2020-11-29T22:34:13.000Z
11/29/2020 22:34,33218293,126,1362,2020-11-29T22:34:18.000Z
11/29/2020 22:34,33218293,126,1362,2020-11-29T22:34:31.000Z
11/29/2020 22:34,33218293,126,1362,2020-11-29T22:34:33.000Z
11/29/2020 22:51,33218293,126,1362,2020-11-29T22:51:37.000Z
11/29/2020 22:51,33218293,126,1362,2020-11-29T22:51:41.000Z
11/29/2020 22:51,33218293,126,1362,2020-11-29T22:51:51.000Z
11/29/2020 22:51,33218293,126,1362,2020-11-29T22:51:53.000Z
11/29/2020 22:51,33218293,126,1362,2020-11-29T22:51:56.000Z
11/29/2020 22:52,33218293,126,1362,2020-11-29T22:52:01.000Z
11/29/2020 22:52,33218293,126,1362,2020-11-29T22:52:08.000Z
11/29/2020 22:52,33218293,126,1362,2020-11-29T22:52:10.000Z
11/29/2020 22:52,33218293,126,1362,2020-11-29T22:52:22.000Z
11/29/2020 22:52,33218293,126,1362,2020-11-29T22:52:24.000Z
11/29/2020 22:52,33218293,126,1362,2020-11-29T22:52:29.000Z
11/29/2020 22:52,33218293,126,1362,2020-11-29T22:52:31.000Z
11/29/2020 22:52,33218293,126,1362,2020-11-29T22:52:38.000Z
11/29/2020 22:52,33218293,126,1362,2020-11-29T22:52:46.000Z
11/29/2020 22:52,33218293,126,1362,2020-11-29T22:52:49.000Z
11/29/2020 22:52,33218293,126,1362,2020-11-29T22:52:55.000Z
11/29/2020 22:53,33218293,126,1362,2020-11-29T22:53:03.000Z
11/29/2020 22:53,33218293,126,1362,2020-11-29T22:53:09.000Z
11/29/2020 22:53,33218293,126,1362,2020-11-29T22:53:12.000Z
11/29/2020 22:53,33218293,126,1362,2020-11-29T22:53:17.000Z
11/29/2020 22:53,33218293,126,1362,2020-11-29T22:53:31.000Z
11/29/2020 22:53,33218293,126,1362,2020-11-29T22:53:37.000Z
11/29/2020 22:53,33218293,126,1362,2020-11-29T22:53:44.000Z
11/29/2020 22:53,33218293,126,1362,2020-11-29T22:53:46.000Z
11/29/2020 22:53,33218293,126,1362,2020-11-29T22:53:50.000Z
11/29/2020 22:53,33218293,126,1362,2020-11-29T22:53:52.000Z
11/29/2020 22:53,33218293,126,1362,2020-11-29T22:53:59.000Z
11/29/2020 22:54,33218293,126,1362,2020-11-29T22:54:01.000Z
11/29/2020 22:54,33218293,126,1362,2020-11-29T22:54:07.000Z
11/29/2020 22:54,33218293,126,1362,2020-11-29T22:54:23.000Z
11/29/2020 22:54,33218293,126,1362,2020-11-29T22:54:25.000Z
11/29/2020 22:54,33218293,126,1362,2020-11-29T22:54:29.000Z
11/29/2020 22:54,33218293,126,1362,2020-11-29T22:54:32.000Z
11/29/2020 22:54,33218293,126,1362,2020-11-29T22:54:37.000Z
11/29/2020 22:54,33218293,126,1362,2020-11-29T22:54:42.000Z
11/29/2020 22:54,33218293,126,1362,2020-11-29T22:54:44.000Z
11/29/2020 22:54,33218293,126,1362,2020-11-29T22:54:49.000Z
11/29/2020 22:54,33218293,126,1362,2020-11-29T22:54:54.000Z
11/29/2020 22:54,33218293,126,1362,2020-11-29T22:54:58.000Z
11/29/2020 22:55,33218293,126,1362,2020-11-29T22:55:06.000Z
11/29/2020 22:55,33218293,126,1362,2020-11-29T22:55:12.000Z
11/29/2020 22:55,33218293,126,1362,2020-11-29T22:55:14.000Z
11/29/2020 22:55,33218293,126,1362,2020-11-29T22:55:21.000Z
11/29/2020 22:55,33218293,126,1362,2020-11-29T22:55:25.000Z
11/29/2020 22:55,33218293,126,1362,2020-11-29T22:55:36.000Z
11/29/2020 22:55,33218293,126,1362,2020-11-29T22:55:39.000Z
11/29/2020 23:00,33218293,126,1362,2020-11-29T23:00:09.000Z
11/29/2020 23:00,33218293,126,1362,2020-11-29T23:00:12.000Z
11/29/2020 23:00,33218293,126,1362,2020-11-29T23:00:15.000Z
11/29/2020 23:00,33218293,126,1362,2020-11-29T23:00:23.000Z
11/29/2020 23:00,33218293,126,1362,2020-11-29T23:00:28.000Z
11/29/2020 23:00,33218293,126,1362,2020-11-29T23:00:30.000Z
11/29/2020 23:00,33218293,126,1362,2020-11-29T23:00:33.000Z
11/29/2020 23:00,33218293,126,1362,2020-11-29T23:00:37.000Z
11/29/2020 23:00,33218293,126,1362,2020-11-29T23:00:51.000Z
11/29/2020 23:00,33218293,126,1362,2020-11-29T23:00:54.000Z
11/29/2020 23:00,33218293,126,1362,2020-11-29T23:00:56.000Z
11/29/2020 23:01,33218293,126,1362,2020-11-29T23:01:04.000Z
11/29/2020 23:01,33218293,126,1362,2020-11-29T23:01:06.000Z
11/29/2020 23:01,33218293,126,1362,2020-11-29T23:01:14.000Z
11/29/2020 23:01,33218293,126,1362,2020-11-29T23:01:17.000Z
11/29/2020 23:01,33218293,126,1362,2020-11-29T23:01:22.000Z
11/29/2020 23:01,33218293,126,1362,2020-11-29T23:01:34.000Z
11/29/2020 23:01,33218293,126,1362,2020-11-29T23:01:37.000Z
11/29/2020 23:01,33218293,126,1362,2020-11-29T23:01:43.000Z
11/29/2020 23:01,33218293,126,1362,2020-11-29T23:01:47.000Z
11/29/2020 23:01,33218293,126,1362,2020-11-29T23:01:51.000Z
11/29/2020 23:02,33218293,126,1362,2020-11-29T23:02:06.000Z
11/29/2020 23:02,33218293,126,1362,2020-11-29T23:02:09.000Z
11/29/2020 23:02,33218293,126,1362,2020-11-29T23:02:15.000Z
11/29/2020 23:02,33218293,126,1362,2020-11-29T23:02:26.000Z
11/29/2020 23:02,33218293,126,1362,2020-11-29T23:02:31.000Z
11/29/2020 23:03,33218293,126,1362,2020-11-29T23:03:05.000Z
11/29/2020 23:12,33218293,126,1362,2020-11-29T23:12:40.000Z
11/29/2020 23:20,33218293,126,1362,2020-11-29T23:20:51.000Z
11/29/2020 23:23,33218293,126,1362,2020-11-29T23:23:13.000Z
11/29/2020 23:23,33218293,126,1362,2020-11-29T23:23:18.000Z
11/29/2020 23:23,33218293,126,1362,2020-11-29T23:23:26.000Z
11/29/2020 23:23,33218293,126,1362,2020-11-29T23:23:40.000Z
11/29/2020 23:23,33218293,126,1362,2020-11-29T23:23:45.000Z
11/29/2020 23:23,33218293,126,1362,2020-11-29T23:23:55.000Z
11/29/2020 23:24,33218293,126,1362,2020-11-29T23:24:04.000Z
11/29/2020 23:24,33218293,126,1362,2020-11-29T23:24:28.000Z
11/29/2020 23:24,33218293,126,1362,2020-11-29T23:24:38.000Z
11/29/2020 23:24,33218293,126,1362,2020-11-29T23:24:40.000Z
11/29/2020 23:24,33218293,126,1362,2020-11-29T23:24:44.000Z
11/29/2020 23:24,33218293,126,1362,2020-11-29T23:24:47.000Z
11/29/2020 23:24,33218293,126,1362,2020-11-29T23:24:51.000Z
11/29/2020 23:24,33218293,126,1362,2020-11-29T23:24:53.000Z
11/29/2020 23:24,33218293,126,1362,2020-11-29T23:24:55.000Z
11/29/2020 23:24,33218293,126,1362,2020-11-29T23:24:59.000Z
11/29/2020 23:25,33218293,126,1362,2020-11-29T23:25:01.000Z
11/29/2020 23:25,33218293,126,1362,2020-11-29T23:25:04.000Z
11/29/2020 23:25,33218293,126,1362,2020-11-29T23:25:14.000Z
11/29/2020 23:25,33218293,126,1362,2020-11-29T23:25:21.000Z
11/29/2020 23:25,33218293,126,1362,2020-11-29T23:25:29.000Z
11/29/2020 23:25,33218293,126,1362,2020-11-29T23:25:31.000Z
11/29/2020 23:25,33218293,126,1362,2020-11-29T23:25:35.000Z
11/29/2020 23:25,33218293,126,1362,2020-11-29T23:25:37.000Z
11/29/2020 23:25,33218293,126,1362,2020-11-29T23:25:39.000Z
11/29/2020 23:29,33218293,126,1362,2020-11-29T23:29:00.000Z
11/29/2020 23:29,33218293,126,1362,2020-11-29T23:29:04.000Z
11/29/2020 23:29,33218293,126,1362,2020-11-29T23:29:20.000Z
11/29/2020 23:29,33218293,126,1362,2020-11-29T23:29:25.000Z
11/29/2020 23:29,33218293,126,1362,2020-11-29T23:29:27.000Z
11/29/2020 23:29,33218293,126,1362,2020-11-29T23:29:29.000Z
11/29/2020 23:29,33218293,126,1362,2020-11-29T23:29:39.000Z
11/29/2020 23:29,33218293,126,1362,2020-11-29T23:29:45.000Z
11/29/2020 23:29,33218293,126,1362,2020-11-29T23:29:51.000Z
11/29/2020 23:30,33218293,126,1362,2020-11-29T23:30:06.000Z
11/29/2020 23:30,33218293,126,1362,2020-11-29T23:30:08.000Z
11/29/2020 23:30,33218293,126,1362,2020-11-29T23:30:19.000Z
11/29/2020 23:30,33218293,126,1362,2020-11-29T23:30:21.000Z
11/29/2020 23:30,33218293,126,1362,2020-11-29T23:30:24.000Z
11/29/2020 23:30,33218293,126,1362,2020-11-29T23:30:27.000Z
11/29/2020 23:30,33218293,126,1362,2020-11-29T23:30:42.000Z
11/29/2020 23:30,33218293,126,1362,2020-11-29T23:30:51.000Z
11/29/2020 23:30,33218293,126,1362,2020-11-29T23:30:53.000Z
11/29/2020 23:31,33218293,126,1362,2020-11-29T23:31:12.000Z
11/29/2020 23:31,33218293,126,1362,2020-11-29T23:31:39.000Z
11/29/2020 23:32,33218293,126,1362,2020-11-29T23:32:14.000Z
11/29/2020 23:32,33218293,126,1362,2020-11-29T23:32:47.000Z
11/29/2020 23:32,33218293,126,1362,2020-11-29T23:32:54.000Z
11/29/2020 23:33,33218293,126,1362,2020-11-29T23:33:00.000Z
11/29/2020 23:33,33218293,126,1362,2020-11-29T23:33:06.000Z
11/29/2020 23:33,33218293,126,1362,2020-11-29T23:33:12.000Z
11/29/2020 23:33,33218293,126,1362,2020-11-29T23:33:19.000Z
11/29/2020 23:41,33218293,126,1362,2020-11-29T23:41:17.000Z
11/29/2020 23:48,33218293,126,1362,2020-11-29T23:48:02.000Z
11/29/2020 23:48,33218293,126,1362,2020-11-29T23:48:52.000Z
11/29/2020 23:48,33218293,126,1362,2020-11-29T23:48:58.000Z
11/29/2020 23:49,33218293,126,1362,2020-11-29T23:49:01.000Z
11/29/2020 23:49,33218293,126,1362,2020-11-29T23:49:06.000Z
11/29/2020 23:49,33218293,126,1362,2020-11-29T23:49:33.000Z
11/29/2020 23:49,33218293,126,1362,2020-11-29T23:49:37.000Z
11/29/2020 23:49,33218293,126,1362,2020-11-29T23:49:40.000Z
11/29/2020 23:50,33218293,126,1362,2020-11-29T23:50:13.000Z
11/29/2020 23:50,33218293,126,1362,2020-11-29T23:50:20.000Z
11/29/2020 23:50,33218293,126,1362,2020-11-29T23:50:30.000Z
11/29/2020 23:50,33218293,126,1362,2020-11-29T23:50:53.000Z
11/29/2020 23:51,33218293,126,1362,2020-11-29T23:51:04.000Z
11/29/2020 23:51,33218293,126,1362,2020-11-29T23:51:06.000Z
11/29/2020 23:51,33218293,126,1362,2020-11-29T23:51:13.000Z
11/29/2020 23:51,33218293,126,1362,2020-11-29T23:51:22.000Z
11/29/2020 23:51,33218293,126,1362,2020-11-29T23:51:24.000Z
11/29/2020 23:51,33218293,126,1362,2020-11-29T23:51:34.000Z
11/29/2020 23:51,33218293,126,1362,2020-11-29T23:51:39.000Z
11/29/2020 23:51,33218293,126,1362,2020-11-29T23:51:44.000Z
11/29/2020 23:52,33218293,126,1362,2020-11-29T23:52:04.000Z
11/29/2020 23:55,33218293,126,1362,2020-11-29T23:55:04.000Z
11/29/2020 23:55,33218293,126,1362,2020-11-29T23:55:18.000Z
11/29/2020 23:55,33218293,126,1362,2020-11-29T23:55:25.000Z
11/29/2020 23:55,33218293,126,1362,2020-11-29T23:55:27.000Z
11/29/2020 23:55,33218293,126,1362,2020-11-29T23:55:33.000Z
11/29/2020 23:55,33218293,126,1362,2020-11-29T23:55:35.000Z
11/29/2020 23:55,33218293,126,1362,2020-11-29T23:55:52.000Z
11/29/2020 23:55,33218293,126,1362,2020-11-29T23:55:57.000Z
11/29/2020 23:56,33218293,126,1362,2020-11-29T23:56:00.000Z
11/29/2020 23:56,33218293,126,1362,2020-11-29T23:56:02.000Z
11/29/2020 23:56,33218293,126,1362,2020-11-29T23:56:13.000Z
11/29/2020 23:56,33218293,126,1362,2020-11-29T23:56:15.000Z
11/29/2020 23:56,33218293,126,1362,2020-11-29T23:56:19.000Z
11/29/2020 23:56,33218293,126,1362,2020-11-29T23:56:24.000Z
11/29/2020 23:56,33218293,126,1362,2020-11-29T23:56:39.000Z
11/29/2020 23:56,33218293,126,1362,2020-11-29T23:56:46.000Z
11/29/2020 23:56,33218293,126,1362,2020-11-29T23:56:56.000Z
11/29/2020 23:57,33218293,126,1362,2020-11-29T23:57:02.000Z
11/29/2020 23:57,33218293,126,1362,2020-11-29T23:57:06.000Z
11/29/2020 23:57,33218293,126,1362,2020-11-29T23:57:16.000Z
11/29/2020 23:57,33218293,126,1362,2020-11-29T23:57:19.000Z
11/29/2020 23:57,33218293,126,1362,2020-11-29T23:57:24.000Z
11/29/2020 23:57,33218293,126,1362,2020-11-29T23:57:27.000Z
11/29/2020 23:57,33218293,126,1362,2020-11-29T23:57:38.000Z
11/29/2020 23:57,33218293,126,1362,2020-11-29T23:57:45.000Z
11/29/2020 23:57,33218293,126,1362,2020-11-29T23:57:49.000Z
11/29/2020 23:57,33218293,126,1362,2020-11-29T23:57:52.000Z
11/29/2020 23:57,33218293,126,1362,2020-11-29T23:57:58.000Z
11/29/2020 23:58,33218293,126,1362,2020-11-29T23:58:06.000Z
11/29/2020 23:58,33218293,126,1362,2020-11-29T23:58:14.000Z
11/29/2020 23:58,33218293,126,1362,2020-11-29T23:58:16.000Z
11/29/2020 23:58,33218293,126,1362,2020-11-29T23:58:26.000Z
11/29/2020 23:58,33218293,126,1362,2020-11-29T23:58:35.000Z
11/29/2020 23:58,33218293,126,1362,2020-11-29T23:58:38.000Z
11/29/2020 23:58,33218293,126,1362,2020-11-29T23:58:52.000Z
11/29/2020 23:58,33218293,126,1362,2020-11-29T23:58:57.000Z
11/29/2020 23:59,33218293,126,1362,2020-11-29T23:59:19.000Z
11/29/2020 23:59,33218293,126,1362,2020-11-29T23:59:24.000Z
11/29/2020 23:59,33218293,126,1362,2020-11-29T23:59:31.000Z
11/29/2020 23:59,33218293,126,1362,2020-11-29T23:59:35.000Z
11/29/2020 23:59,33218293,126,1362,2020-11-29T23:59:43.000Z
11/29/2020 23:59,33218293,126,1362,2020-11-29T23:59:45.000Z
11/29/2020 23:59,33218293,126,1362,2020-11-29T23:59:52.000Z
11/30/2020 0:00,33218293,126,1362,2020-11-30T00:00:01.000Z
11/30/2020 0:00,33218293,126,1362,2020-11-30T00:00:06.000Z
11/30/2020 0:15,33218293,126,1362,2020-11-30T00:15:51.000Z
11/30/2020 0:16,33218293,126,1362,2020-11-30T00:16:44.000Z
11/30/2020 0:16,33218293,126,1362,2020-11-30T00:16:50.000Z
11/30/2020 0:17,33218293,126,1362,2020-11-30T00:17:21.000Z
11/30/2020 0:18,33218293,126,1362,2020-11-30T00:18:13.000Z
11/30/2020 0:18,33218293,126,1362,2020-11-30T00:18:40.000Z
11/30/2020 0:18,33218293,126,1362,2020-11-30T00:18:42.000Z
11/30/2020 0:18,33218293,126,1362,2020-11-30T00:18:52.000Z
11/30/2020 0:19,33218293,126,1362,2020-11-30T00:19:13.000Z
11/30/2020 0:19,33218293,126,1362,2020-11-30T00:19:43.000Z
11/30/2020 0:19,33218293,126,1362,2020-11-30T00:19:56.000Z
